"","exon","WT1","WT2","WT3","WT+M1","WT+M2","WT+M2","KO-0-1","KO-0-2","KO-1-1","KO-1-2","KO-2-1","KO-2-2","KO-3-1","KO-3-2","KO-4-1","KO-4-2"
"13171","chr19:15238743-15238980",0.0419161676646707,0.0658307210031348,0.0440967283072546,0.0411490683229814,0.0365853658536585,0.0390707497360085,0.0327004219409283,0.0315374507227332,0.0554323725055432,0,0,0.0836236933797909,0.0406091370558376,0.0338123415046492,0.0294930875576037,0.0474604496253122
"13172","chr19:15239392-15239522",0.243263473053892,0.22884012539185,0.241820768136558,0.153726708074534,0.156660412757974,0.183738120380148,0.160337552742616,0.149802890932983,0.189948263118995,0.258094357076781,0,0.29616724738676,0.197244379985497,0.160608622147084,0.172350230414747,0.180682764363031
"13173","chr19:15242900-15243487",0.166916167664671,0.144200626959248,0.173541963015647,0.121894409937888,0.0947467166979362,0.10454065469905,0.0959915611814346,0.102496714848883,0.114560236511456,0,0,0,0.134155184916606,0.144547759932375,0.103225806451613,0.124895920066611
"13174","chr19:15264118-15264400",0.0838323353293413,0.0846394984326019,0.0867709815078236,0.0698757763975155,0.0722326454033771,0.0612460401267159,0.060126582278481,0.0565045992115637,0.0724316334072432,0.0767807585568918,0.205194805194805,0.0975609756097561,0.0638143582306019,0.0752324598478445,0.0691244239631336,0.070774354704413
"13175","chr19:15264404-15264766",0,0,0,0.263975155279503,0.268292682926829,0.242872228088701,0.294303797468354,0.319316688567674,0.249076127124908,0.278445883441258,0,0,0.258158085569253,0.238377007607777,0.297695852534562,0.252289758534555
"13176","chr19:15272815-15273133",0.444610778443114,0.435736677115987,0.431009957325747,0.335403726708075,0.342401500938086,0.353748680042239,0.334388185654008,0.320630749014455,0.292682926829268,0.365402405180389,0.742857142857143,0.470383275261324,0.288614938361131,0.3229078613694,0.306912442396313,0.300582847626978
"13177","chr19:15332290-15332545",0.0194610778443114,0.0407523510971787,0.0227596017069701,0.0139751552795031,0.0290806754221388,0.0147835269271383,0.0221518987341772,0.0197109067017083,0.0258684405025868,0.0212765957446809,0.051948051948052,0.0522648083623693,0.0174039158810732,0.0245139475908707,0.0211981566820276,0.0233139050791007
"13178","chr19:15372218-15373340",0.804674457429048,0.790067720090293,0.762917933130699,0.801507537688442,0.833333333333333,0.825613079019074,0.835205992509363,0.901785714285714,0.784153005464481,0.71244635193133,0.717213114754098,0.757709251101322,0.766187050359712,0.796992481203007,0.775280898876405,0.830815709969788
"13179","chr19:15376976-15377014",0.0584307178631052,0,0.088145896656535,0.0778894472361809,0,0,0,0,0,0,0.0819672131147541,0,0,0,0.0674157303370786,0
"13180","chr19:15378489-15379161",0,0,0,0,0,0,0,0,0,0,0,0.0484581497797357,0,0,0,0
"13181","chr19:15379713-15379815",0.136894824707846,0.209932279909707,0.148936170212766,0.120603015075377,0.166666666666667,0.174386920980926,0.164794007490637,0.0982142857142857,0.215846994535519,0.28755364806867,0.200819672131148,0.193832599118943,0.233812949640288,0.203007518796992,0.157303370786517,0.169184290030211
"13182","chr19:15418911-15419141",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"13183","chr19:15424060-15424378",0.635460992907801,0.948553054662379,0.757575757575758,0.782258064516129,0.600414078674948,1,0.750617283950617,0.737891737891738,0.557416267942584,0,0,0,0.822981366459627,0.756013745704467,0.871681415929204,0.813868613138686
"13184","chr19:15429586-15430089",0.330496453900709,0,0,0,0.316770186335404,0,0.249382716049383,0.262108262108262,0.291866028708134,0,0,0,0,0,0,0
"13185","chr19:15431012-15431182",0,0,0.242424242424242,0.166666666666667,0.082815734989648,0,0,0,0.12200956937799,0.81651376146789,0.863636363636364,0.79746835443038,0.177018633540373,0.206185567010309,0.128318584070796,0.142335766423358
"13186","chr19:15432434-15432761",0.0340425531914894,0.0514469453376206,0,0.0510752688172043,0,0,0,0,0,0,0.136363636363636,0,0,0,0,0.0437956204379562
"13187","chr19:15448103-15448367",0,0,0,0,0,0,0,0,0.0287081339712919,0.18348623853211,0,0.20253164556962,0,0.0378006872852234,0,0
"13188","chr19:15456376-15456646",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"13189","chr19:15564074-15564274",0.681318681318681,0.671428571428571,1,0.585858585858586,0.641025641025641,0.565217391304348,0.476190476190476,1,1,1,1,0,1,1,1,0.579710144927536
"13190","chr19:15576569-15576835",0.318681318681319,0.328571428571429,0,0.414141414141414,0.358974358974359,0.434782608695652,0.523809523809524,0,0,0,0,0,0,0,0,0.420289855072464
"13191","chr19:15615218-15615814",0.627906976744186,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1
"13192","chr19:15621676-15622340",0.372093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13193","chr19:15673018-15673281",1,0,1,1,0.307692307692308,1,0,0,0,0,1,1,0,0,0,0
"13194","chr19:15673478-15673727",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13195","chr19:1567464-1568325",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"13196","chr19:15681437-15682514",0,0,0,0,0.692307692307692,0,0,0,0,0,0,0,0,0,0,1
"13197","chr19:15828537-15829338",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
"13198","chr19:1584540-1584677",0,0,0.13915547024952,0.0915721231766613,0.114931237721022,0.0992196209587514,0.0761245674740484,0.0669767441860465,0.0859073359073359,0,0,0,0,0,0,0
"13199","chr19:1584540-1584954",0,0,0.889570552147239,0.896825396825397,0.9,1,1,0.867469879518072,0.864077669902913,0,0,0,0,0,0,0
"13200","chr19:1585055-1585214",0,0.0420875420875421,0,0,0,0,0,0,0,0,0.196506550218341,0,0,0,0,0
"13201","chr19:1585055-1585530",0,0.819672131147541,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13202","chr19:1592522-1592865",1,0.180327868852459,0.110429447852761,0.103174603174603,0.1,0,0,0.132530120481928,0.135922330097087,1,0,1,1,0,1,1
"13203","chr19:1598922-1599560",0.869477911646586,0.847100175746924,0.837235228539576,0.874219446922391,0.869034406215316,0.88490099009901,0.907303370786517,0.939182452642074,0.828933474128828,0.725883476599809,0,0.696902654867257,0.824281150159744,0.836565096952909,0.866391184573003,0.771974522292994
"13204","chr19:1599412-1599560",0.869477911646586,0.811447811447811,0.720729366602687,0.794165316045381,0.769155206286837,0.797101449275362,0.838235294117647,0.876279069767442,0.757722007722008,0.725883476599809,0,0.696902654867257,0.824281150159744,0.836565096952909,0.866391184573003,0.771974522292994
"13205","chr19:1605360-1605445",0.130522088353414,0.146464646464646,0.140115163147793,0.114262560777958,0.115913555992141,0.103678929765886,0.0856401384083045,0.0567441860465116,0.156370656370656,0.274116523400191,0.803493449781659,0.303097345132743,0.175718849840256,0.163434903047091,0.133608815426997,0.228025477707006
"13206","chr19:1605360-1605473",0.130522088353414,0.152899824253076,0.162764771460424,0.125780553077609,0.130965593784684,0.11509900990099,0.0926966292134832,0.0608175473579262,0.171066525871172,0.274116523400191,1,0.303097345132743,0.175718849840256,0.163434903047091,0.133608815426997,0.228025477707006
"13207","chr19:16076439-16076697",0.0550607287449393,0.0490740740740741,0.0581717451523546,0.0475086906141367,0.0424757281553398,0.0644677661169415,0.0253521126760563,0.0298850574712644,0.111642743221691,0.0946142649199418,0.17864476386037,0.136842105263158,0.0663780663780664,0.0465489566613162,0.0539130434782609,0.0822784810126582
"13208","chr19:16078852-16082046",0.944939271255061,0.950925925925926,0.941828254847645,0.952491309385863,0.95752427184466,0.935532233883059,0.974647887323944,0.970114942528736,0.888357256778309,0.905385735080058,0.82135523613963,0.863157894736842,0.933621933621934,0.953451043338684,0.946086956521739,0.917721518987342
"13209","chr19:16111889-16112025",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"13210","chr19:16143632-16143774",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13211","chr19:16148724-16148875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"13212","chr19:1615285-1615821",0.59265944645006,0.575246132208158,0.682783018867924,0.66030881017257,0.69622641509434,0.659806295399516,0.706730769230769,0.718954248366013,0.631123919308357,0.731102850061958,0.699177438307873,0.702064896755162,0.77762619372442,0.68271954674221,0.722871452420701,0.622710622710623
"13213","chr19:16185380-16185765",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
"13214","chr19:16197854-16198077",0.194444444444444,0.235294117647059,0.2,0.207547169811321,0.133333333333333,0.229166666666667,0.15702479338843,0.0914634146341463,1,0,1,0,0,0.166666666666667,0.164383561643836,0.239130434782609
"13215","chr19:16203459-16203615",0.805555555555556,0.764705882352941,0.8,0.792452830188679,0.866666666666667,0.770833333333333,0.84297520661157,0.463414634146341,0,1,0,1,1,0.833333333333333,0.835616438356164,0.760869565217391
"13216","chr19:1621133-1621206",0.133574007220217,0.118143459915612,0,0.102633969118983,0.0839622641509434,0.105326876513317,0.0576923076923077,0.077124183006536,0.103746397694524,0.148698884758364,0.151586368977673,0.129793510324484,0.133697135061392,0.0821529745042493,0.121869782971619,0.112332112332112
"13217","chr19:16226421-16226746",0,0,0,0,0,0,0,0.445121951219512,0,0,0,0,0,0,0,0
"13218","chr19:1625576-1625708",0.111311672683514,0.146976090014065,0.183962264150943,0.102633969118983,0.107547169811321,0.101694915254237,0.104807692307692,0.0745098039215686,0.147934678194044,0,0,0,0,0.0977337110481586,0,0.181929181929182
"13219","chr19:1632332-1632405",0.0932611311672683,0.070323488045007,0,0.075386012715713,0.0537735849056604,0.076271186440678,0.0701923076923077,0.0941176470588235,0.0739673390970221,0,0,0,0,0.0793201133144476,0.0751252086811352,0
"13220","chr19:16325216-16326032",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"13221","chr19:16442178-16442219",0.292817679558011,0.30718954248366,0.31,0,0.342105263157895,0.295918367346939,0,0.327868852459016,0.33,0.238532110091743,0.1625,0.260869565217391,0.273504273504274,0,0.271028037383178,0.227272727272727
"13222","chr19:16471913-16472085",0.707182320441989,0.69281045751634,0.69,1,0.657894736842105,0.704081632653061,1,0.672131147540984,0.67,0.761467889908257,0.8375,0.739130434782609,0.726495726495726,1,0.728971962616822,0.772727272727273
"13223","chr19:16500792-16501551",0.709677419354839,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
"13224","chr19:1650177-1650745",0.069193742478941,0.0893108298171589,0.133254716981132,0.0590372388737511,0.0584905660377358,0.0569007263922518,0.0605769230769231,0.0352941176470588,0.0432276657060519,0.120198265179678,0.149236192714454,0.168141592920354,0.0886766712141883,0.0580736543909348,0.0801335559265442,0.083028083028083
"13225","chr19:16509499-16509988",0.290322580645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13226","chr19:16514497-16514663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13227","chr19:16523052-16523290",0,0.386694386694387,0.622950819672131,0.384905660377359,0.398692810457516,0.424892703862661,0.282758620689655,0.502487562189055,0.336088154269972,0,0,0,0.301754385964912,0.612021857923497,0.295774647887324,0.582010582010582
"13228","chr19:16525242-16525677",0.141119221411192,0.0914760914760915,0,0,0,0,0.0655172413793104,0,0.101928374655647,0,0,0,0,0,0.0892018779342723,0
"13229","chr19:16530769-16530913",0.440389294403893,0.274428274428274,0,0.294339622641509,0.277777777777778,0.32618025751073,0.427586206896552,0.26865671641791,0.34435261707989,0,0,0,0.36140350877193,0,0.347417840375587,0
"13230","chr19:16542354-16542437",0.418491484184915,0.247401247401247,0.377049180327869,0.320754716981132,0.323529411764706,0.248927038626609,0.224137931034483,0.228855721393035,0.21763085399449,1,1,1,0.336842105263158,0.387978142076503,0.267605633802817,0.417989417989418
"13231","chr19:16571512-16571582",0,0,0.546296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0.478991596638655
"13232","chr19:16571944-16572415",1,1,0.453703703703704,1,1,1,1,1,1,1,1,1,1,1,1,0.521008403361345
"13233","chr19:16627872-16628204",1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
"13234","chr19:16659395-16659447",0,0,0.33993399339934,0.306666666666667,0.442105263157895,0.261363636363636,0.415555555555556,0.410071942446043,0.342657342657343,0.344709897610922,0.447058823529412,0.361111111111111,0.383211678832117,0.388888888888889,0.360995850622407,0.495283018867925
"13235","chr19:16659955-16660000",0,0.323170731707317,0.247524752475248,0.192,0,0.231060606060606,0.16,0,0.227272727272727,0.245733788395904,0,0.333333333333333,0.211678832116788,0.197916666666667,0.253112033195021,0
"13236","chr19:16659959-16660442",1,1,0.707386363636364,0.739229024943311,0.684210526315789,0.781645569620253,0.638297872340426,0.731132075471698,0.700305810397553,0.697604790419162,0.705426356589147,0.666666666666667,0.662379421221865,0.668639053254438,0.692579505300353,0.672897196261682
"13237","chr19:16660085-16660115",1,0.676829268292683,0.412541254125413,0.501333333333333,0.557894736842105,0.507575757575758,0.424444444444444,0.589928057553957,0.43006993006993,0.409556313993174,0.552941176470588,0.305555555555556,0.405109489051095,0.413194444444444,0.385892116182573,0.504716981132076
"13238","chr19:16661139-16661341",1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
"13239","chr19:16829398-16829540",0.127118644067797,0,0,0,0,0,0,0.102803738317757,0.108695652173913,0.135338345864662,0,0.183673469387755,0,0.151162790697674,0,0
"13240","chr19:16829791-16829897",0.872881355932203,0.622641509433962,0,1,0,1,1,0.420560747663551,0.58695652173913,0.864661654135338,1,0.816326530612245,0.654135338345865,0.848837209302326,1,0.683760683760684
"13241","chr19:16854143-16855745",0,0,0,0,0,0,0,0.476635514018692,0,0,0,0,0,0,0,0
"13242","chr19:16878183-16878390",0,0.377358490566038,0,0,0,0,0,0,0.304347826086957,0,0,0,0.345864661654135,0,0,0.316239316239316
"13243","chr19:16904466-16904552",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13244","chr19:17011464-17011516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13245","chr19:17011592-17011757",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13246","chr19:17022030-17022181",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"13247","chr19:17073274-17075200",0.467741935483871,0.585106382978723,0,0,0.538461538461538,0.541666666666667,0.67741935483871,0.58,0.604651162790698,1,1,0.666666666666667,0.466666666666667,0.470588235294118,1,0.545454545454545
"13248","chr19:17075394-17075625",0.532258064516129,0.414893617021277,1,1,0.461538461538462,0.458333333333333,0.32258064516129,0.42,0.395348837209302,0,0,0.333333333333333,0.533333333333333,0.529411764705882,0,0.454545454545455
"13249","chr19:17101656-17102557",0.288834951456311,0.180811808118081,0.204918032786885,0.166666666666667,0.210982658959538,0.226086956521739,0.245033112582781,0.128571428571429,0.23728813559322,0.47887323943662,0.123711340206186,0.154838709677419,0.156976744186047,0.335195530726257,0.188976377952756,0.297872340425532
"13250","chr19:17145397-17145491",0,0,0,0.26219512195122,0.384393063583815,0.465217391304348,0,0.28,0,0,0.329896907216495,0.351612903225806,0.290697674418605,0,0.37007874015748,0
"13251","chr19:17175663-17175741",0.33495145631068,0.180811808118081,0.210382513661202,0.189024390243902,0.26878612716763,0.308695652173913,0.235099337748344,0.154285714285714,0.444067796610169,0.52112676056338,0.54639175257732,0.325806451612903,0.343023255813953,0.536312849162011,0.275590551181102,0.484042553191489
"13252","chr19:17177797-17177886",0,0.0774907749077491,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0
"13253","chr19:17192746-17193062",0,0.376383763837638,0.336065573770492,0,0,0,0.311258278145695,0,0,0,0,0,0,0,0,0
"13254","chr19:17197792-17197858",0.37621359223301,0.18450184501845,0.248633879781421,0.103658536585366,0.135838150289017,0,0.208609271523179,0.185714285714286,0.31864406779661,0,0,0.167741935483871,0.209302325581395,0.128491620111732,0.165354330708661,0.218085106382979
"13255","chr19:17206679-17206828",0,0,0,0.278455284552846,0,0,0,0.18,0,0,0,0,0,0,0,0
"13256","chr19:17215346-17215507",0.27807486631016,0.238512035010941,0.297814207650273,0.244394618834081,0.203285420944559,0.190058479532164,0.18716577540107,0.19672131147541,0.324675324675325,0.323442136498516,0.319209039548023,0.390977443609023,0.231833910034602,0,0,0.304918032786885
"13257","chr19:17215720-17216070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327814569536424,0
"13258","chr19:17217453-17218826",0,0,0,0.105381165919283,0,0.131578947368421,0.155080213903743,0,0,0,0,0,0,0,0,0.0852459016393443
"13259","chr19:17219213-17219387",0.72192513368984,0.761487964989059,0.702185792349727,0.650224215246637,0.796714579055442,0.678362573099415,0.657754010695187,0.80327868852459,0.675324675324675,0.676557863501484,0.680790960451977,0.609022556390977,0.768166089965398,1,0.672185430463576,0.60983606557377
"13260","chr19:17226213-17226353",0,0,0,0,0,0,0,0,0,0,0.0821917808219178,0,0,0,0,0
"13261","chr19:17226615-17227199",1,0,1,0,1,0,0,0,0,0,0.917808219178082,1,1,1,1,1
"13262","chr19:17244943-17245919",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"13263","chr19:17267376-17267527",0.226600985221675,0.198067632850242,0.239948119325551,0.186182669789227,0.193363844393593,0.163111668757842,0.170906200317965,0.147874306839187,0.186974789915966,0.25,0.216642754662841,0.21294964028777,0.189090909090909,0.229832572298326,0.146702557200538,0.195652173913043
"13264","chr19:17267418-17267527",0.226600985221675,0.198067632850242,0.239948119325551,0.186182669789227,0.193363844393593,0.163111668757842,0.170906200317965,0.147874306839187,0.186974789915966,0.25,0.216642754662841,0.21294964028777,0.18863361547763,0.229832572298326,0.146702557200538,0.195652173913043
"13265","chr19:17268685-17269091",0.773399014778325,0.801932367149758,0.760051880674449,0.813817330210773,0.806636155606407,0.836888331242158,0.829093799682035,0.852125693160813,0.813025210084034,0.75,0.783357245337159,0.78705035971223,0.810909090909091,0.770167427701674,0.853297442799462,0.804347826086957
"13266","chr19:17268794-17269091",0.773399014778325,0.801932367149758,0.760051880674449,0.813817330210773,0.806636155606407,0.836888331242158,0.829093799682035,0.852125693160813,0.813025210084034,0.75,0.783357245337159,0.78705035971223,0.81136638452237,0.770167427701674,0.853297442799462,0.804347826086957
"13267","chr19:17292609-17292854",1,0.481481481481481,0,1,0,1,1,1,0,0.371428571428571,0,0,0.351351351351351,0,1,1
"13268","chr19:17294288-17294504",0,0,0,0.458333333333333,0,0,0,0,0,0,0,0,0,0,0,0
"13269","chr19:17300856-17301624",1,1,1,0.541666666666667,1,1,1,1,1,0,0,1,1,1,1,1
"13270","chr19:17305831-17305957",0,0.518518518518518,1,0,0,0,0,0,0,0.628571428571429,1,1,0.648648648648649,0,0,0
"13271","chr19:17309518-17309657",0.303964757709251,0.319587628865979,0.355742296918768,0.251685393258427,0.381057268722467,0.326424870466321,0.302828618968386,0.26271186440678,0.371080139372822,0.469635627530364,0.497619047619048,0.431472081218274,0.341948310139165,0.382830626450116,0.339712918660287,0.331923890063425
