ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
13724	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87307956	87308060	87324091	87324145	87287958	87288495	87326629	87326672	13724	0,0	52,24	0,1,0	69,45,50	203	253	1	1.0	0.0,0.0	0.0,0.027,0.0	-0.009
13726	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87307956	87308060	87325022	87325108	87287958	87288495	87326629	87326672	13726	2,1	52,24	1,2,1	69,45,50	235	253	0.611703307844	1.0	0.04,0.043	0.015,0.046,0.021	0.014
13727	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87307956	87308060	87324065	87324145	87288441	87288495	87326629	87326672	13727	0,0	52,24	0,1,0	69,45,50	229	253	1	1.0	0.0,0.0	0.0,0.024,0.0	-0.008
13728	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87307956	87308060	87324972	87325108	87288441	87288495	87326629	87326672	13728	4,1	52,24	4,5,1	69,45,50	285	253	0.884034494578	1.0	0.064,0.036	0.049,0.09,0.017	-0.002
13729	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87324065	87324145	87324972	87325108	87288441	87288495	87326629	87326672	13729	4,1	0,0	4,5,1	0,1,0	285	229	1	1.0	1.0,1.0	1.0,0.801,1.0	0.066
13731	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87324091	87324145	87325022	87325108	87287958	87288495	87326629	87326672	13731	2,1	0,0	1,2,1	0,1,0	235	203	1	1.0	1.0,1.0	1.0,0.633,1.0	0.122
13732	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87324091	87324145	87324972	87325108	87288441	87288495	87326629	87326672	13732	4,1	0,0	4,5,1	0,1,0	285	203	1	1.0	1.0,1.0	1.0,0.781,1.0	0.073
13733	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87324091	87324145	87324972	87325108	87319999	87320199	87326629	87326672	13733	3,1	0,0	1,5,1	0,1,0	285	203	1	1.0	1.0,1.0	1.0,0.781,1.0	0.073
13734	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87324091	87324161	87324972	87325108	87320005	87320199	87326629	87326672	13734	3,1	0,2	1,5,1	0,0,0	285	219	0.267830361807	0.8122361146119291	1.0,0.278	1.0,1.0,1.0	-0.361
13735	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87324091	87324161	87325022	87325108	87320005	87320199	87326629	87326672	13735	2,1	0,2	1,2,1	0,0,0	235	219	0.322934631918	0.8718089803581113	1.0,0.318	1.0,1.0,1.0	-0.341
13740	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87328192	87328279	87330891	87331096	87326515	87326672	87336785	87336889	13740	29,20	0,0	30,33,24	5,0,1	298	236	0.0385742698268	0.3355392657189752	1.0,1.0	0.826,1.0,0.95	0.075
13741	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87328192	87328279	87330995	87331096	87326515	87326672	87336785	87336889	13741	10,5	0,0	17,19,7	5,0,1	250	236	0.0121747998514	0.17314078581354217	1.0,1.0	0.762,1.0,0.869	0.123
13742	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87328192	87328279	87329771	87329843	87326629	87326672	87330891	87331096	13742	0,1	2,0	0,0,0	5,4,1	221	236	1	1.0	0.0,1.0	0.0,0.0,0.0	0.5
13743	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87328192	87328279	87329771	87329843	87326629	87326672	87336785	87336889	13743	0,1	0,0	0,0,0	5,0,1	221	236	1	1.0	NA,1.0	0.0,NA,0.0	1.0
13744	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87328192	87328279	87330891	87330965	87326629	87326672	87336785	87336889	13744	8,5	0,0	7,3,4	5,0,1	223	236	0.00191660204453	0.05436551092124397	1.0,1.0	0.597,1.0,0.809	0.198
13745	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87328192	87328279	87330895	87330965	87326629	87326672	87336785	87336889	13745	3,0	0,0	3,1,0	5,0,1	219	236	1	1.0	1.0,NA	0.393,1.0,0.0	0.536
13746	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87328192	87328279	87330895	87331096	87326629	87326672	87336785	87336889	13746	15,8	0,0	27,28,9	5,0,1	298	236	0.0198155174526	0.23307313794878523	1.0,1.0	0.81,1.0,0.877	0.104
13748	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87329771	87329843	87330891	87330965	87326629	87326672	87336785	87336889	13748	8,5	0,1	7,3,4	0,0,0	223	221	1	1.0	1.0,0.832	1.0,1.0,1.0	-0.084
13749	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87329771	87329843	87330891	87331096	87326629	87326672	87336785	87336889	13749	29,20	0,1	30,33,24	0,0,0	298	221	1	1.0	1.0,0.937	1.0,1.0,1.0	-0.031
13750	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87329771	87329843	87330895	87330965	87326629	87326672	87336785	87336889	13750	3,0	0,1	3,1,0	0,0,0	219	221	1	1.0	1.0,0.0	1.0,1.0,NA	-0.5
13751	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87329771	87329843	87330895	87331096	87326629	87326672	87336785	87336889	13751	15,8	0,1	27,28,9	0,0,0	298	221	1	1.0	1.0,0.856	1.0,1.0,1.0	-0.072
13752	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87329771	87329843	87330995	87331096	87326629	87326672	87336785	87336889	13752	10,5	0,1	17,19,7	0,0,0	250	221	1	1.0	1.0,0.815	1.0,1.0,1.0	-0.093
13753	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87329771	87329843	87334245	87334310	87326629	87326672	87336785	87336889	13753	0,0	0,1	1,0,0	0,0,0	214	221	1	1.0	NA,0.0	1.0,NA,NA	-1.0
13754	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87330891	87330965	87330995	87331096	87326629	87326672	87336785	87336889	13754	10,5	8,5	17,19,7	7,3,4	250	223	0.0467965739189	0.3689747687160001	0.527,0.471	0.684,0.85,0.61	-0.216
13755	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87330891	87330965	87334245	87334310	87326629	87326672	87336785	87336889	13755	0,0	8,5	1,0,0	7,3,4	214	223	1	1.0	0.0,0.0	0.13,0.0,0.0	-0.043
13756	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87330891	87331096	87334245	87334310	87326629	87326672	87336785	87336889	13756	0,0	29,20	1,0,0	30,33,24	214	298	1	1.0	0.0,0.0	0.044,0.0,0.0	-0.015
13757	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87330895	87330965	87330995	87331096	87326629	87326672	87336785	87336889	13757	10,5	3,0	17,19,7	3,1,0	250	219	0.670942403064	1.0	0.745,1.0	0.832,0.943,1.0	-0.052
13758	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87330895	87330965	87334245	87334310	87326629	87326672	87336785	87336889	13758	0,0	3,0	1,0,0	3,1,0	214	219	1	1.0	0.0,NA	0.254,0.0,NA	-0.127
13759	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87330895	87331096	87334245	87334310	87326629	87326672	87336785	87336889	13759	0,0	15,8	1,0,0	27,28,9	214	298	1	1.0	0.0,0.0	0.049,0.0,0.0	-0.016
13760	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87330995	87331096	87334245	87334310	87326629	87326672	87336785	87336889	13760	0,0	10,5	1,0,0	17,19,7	214	250	1	1.0	0.0,0.0	0.064,0.0,0.0	-0.021
13761	"ENSG00000223482.11"	"NUTM2A-AS1"	chr10	-	87334245	87334310	87334526	87334814	87330891	87331096	87336785	87336889	13761	3,5	0,0	3,4,3	0,1,0	298	214	1	1.0	1.0,1.0	1.0,0.742,1.0	0.086
13762	"ENSG00000147677.12"	"EIF3H"	chr8	-	116648805	116648926	116655855	116656005	116646470	116646603	116657214	116657314	13762	2208,1610	1729,1409	1896,1513,1122	2207,1665,1161	298	270	0.00325664029047	0.07870467606016318	0.536,0.509	0.438,0.452,0.467	0.07
13763	"ENSG00000147677.12"	"EIF3H"	chr8	-	116655855	116656005	116657214	116657314	116648805	116648926	116658812	116658980	13763	2416,1820	2990,2302	2494,1953,1465	3197,2527,1694	249	298	0.954052578325	1.0	0.492,0.486	0.483,0.481,0.509	-0.002
13764	"ENSG00000147677.12"	"EIF3H"	chr8	-	116655855	116656005	116726015	116726172	116648805	116648926	116755665	116755797	13764	2364,1538	2995,2303	2447,2138,1571	3200,2531,1701	298	298	0.128640350059	0.5992349025720078	0.441,0.4	0.433,0.458,0.48	-0.037
13765	"ENSG00000151693.11"	"ASAP2"	chr2	+	9380740	9380808	9385244	9385358	9378943	9379059	9388293	9388546	13765	149,115	127,84	138,127,114	179,133,92	217	263	0.0917170384526	0.516680089509636	0.587,0.624	0.483,0.536,0.6	0.066
13766	"ENSG00000151693.11"	"ASAP2"	chr2	+	9400741	9400830	9401273	9401396	9398840	9400072	9403252	9405677	13766	89,61	212,175	138,98,85	242,221,169	238	272	0.0678077009589	0.45086954360933107	0.324,0.285	0.395,0.336,0.365	-0.061
13768	"ENSG00000092621.13"	"PHGDH"	chr1	+	119724318	119724469	119724784	119724875	119723375	119723441	119726850	119726905	13768	4,5	0,4	24,16,17	1,3,0	298	240	0.121528174671	0.5858774886362924	1.0,0.502	0.951,0.811,1.0	-0.17
13769	"ENSG00000092621.13"	"PHGDH"	chr1	+	119740385	119740518	119741766	119741876	119737113	119737266	119742806	119743044	13769	745,687	2,0	875,875,712	0,1,0	282	259	1	1.0	0.997,1.0	1.0,0.999,1.0	-0.001
13770	"ENSG00000092621.13"	"PHGDH"	chr1	+	119740385	119740518	119741766	119741897	119737113	119737266	119742806	119743044	13770	745,687	420,241	875,875,712	522,482,413	282	280	0.0722040608163	0.4616596052273023	0.638,0.739	0.625,0.643,0.631	0.055
13771	"ENSG00000065600.13"	"PACC1"	chr1	-	212375192	212375300	212377561	212377706	212363927	212365376	212379894	212380037	13771	93,77	86,62	109,118,82	75,60,53	294	257	0.0376809859941	0.33253051756711194	0.486,0.521	0.56,0.632,0.575	-0.086
13772	"ENSG00000065600.13"	"PACC1"	chr1	-	212377561	212377706	212379894	212380037	212375192	212375300	212385273	212385425	13772	104,80	65,44	109,77,64	49,57,54	292	294	0.645384089752	1.0	0.617,0.647	0.691,0.576,0.544	0.028
13774	"ENSG00000088766.12"	"CRLS1"	chr20	+	6009774	6009912	6015360	6015490	6006092	6006552	6032011	6032080	13774	36,24	1,2	55,29,21	6,6,3	287	279	0.0274639825346	0.28013442179581	0.972,0.921	0.899,0.825,0.872	0.081
13775	"ENSG00000088766.12"	"CRLS1"	chr20	+	6009774	6009912	6015360	6015490	6006122	6006552	6031284	6031370	13775	34,23	446,312	54,26,20	500,385,297	287	279	0.585779524237	1.0	0.069,0.067	0.095,0.062,0.061	-0.005
13776	"ENSG00000088766.12"	"CRLS1"	chr20	+	6023379	6023422	6028671	6028725	6015360	6015490	6031284	6031370	13776	1,0	2,1	2,1,4	1,2,0	192	203	0.000353804975902	0.018003360546936593	0.346,0.0	0.679,0.346,1.0	-0.502
13777	"ENSG00000088766.12"	"CRLS1"	chr20	+	6023379	6023422	6031284	6031370	6015360	6015490	6032011	6032080	13777	0,0	632,465	2,1,0	666,568,411	192	235	1	1.0	0.0,0.0	0.004,0.002,0.0	-0.002
13778	"ENSG00000173064.14"	"HECTD4"	chr12	-	112168632	112168806	112169502	112169658	112167813	112167917	112170332	112170452	13778	85,36	0,0	119,102,69	0,2,1	298	298	1	1.0	1.0,1.0	1.0,0.981,0.986	0.011
13779	"ENSG00000173064.14"	"HECTD4"	chr12	-	112226642	112226758	112228088	112228258	112219385	112219489	112228646	112228811	13779	81,43	49,38	79,81,34	57,41,29	298	265	0.751331964752	1.0	0.595,0.502	0.552,0.637,0.51	-0.018
13780	"ENSG00000173064.14"	"HECTD4"	chr12	-	112274846	112274960	112279227	112279386	112273654	112273795	112283109	112283302	13780	25,18	59,27	35,30,24	44,46,27	298	263	0.117177780522	0.5770842641848776	0.272,0.37	0.412,0.365,0.44	-0.085
13782	"ENSG00000162769.13"	"FLVCR1"	chr1	+	212888488	212888594	212889145	212889257	212885292	212885396	212894985	212895053	13782	2,1	60,52	0,0,0	100,64,57	255	261	0.430565690124	0.967631162255011	0.033,0.019	0.0,0.0,0.0	0.026
13783	"ENSG00000178568.16"	"ERBB4"	chr2	-	211657753	211657828	211657949	211657994	211630461	211630594	211665322	211665477	13783	2,0	9,7	1,0,0	6,8,7	194	224	0.925436675915	1.0	0.204,0.0	0.161,0.0,0.0	0.048
13785	"ENSG00000156026.15"	"MCU"	chr10	+	72868702	72868863	72871376	72871580	72860422	72860527	72884265	72884382	13785	296,189	199,196	293,255,189	200,224,122	298	298	0.449533846465	0.9806123942659786	0.598,0.491	0.594,0.532,0.608	-0.033
13786	"ENSG00000117724.15"	"CENPF"	chr1	+	214639920	214643324	214644556	214647400	214637865	214638001	214648674	214648827	13786	151,119	524,420	73,71,64	297,206,157	298	298	0.451831658706	0.9829228322713583	0.224,0.221	0.197,0.256,0.29	-0.025
13788	"ENSG00000153107.13"	"ANAPC1"	chr2	-	111838437	111838512	111843411	111843599	111834603	111834872	111847137	111847198	13788	167,103	51,18	243,173,139	52,53,40	298	224	0.750414444478	1.0	0.711,0.811	0.778,0.71,0.723	0.024
13789	"ENSG00000153107.13"	"ANAPC1"	chr2	-	111863674	111863895	111864805	111864951	111862388	111862598	111868022	111868096	13789	131,100	93,86	155,153,109	135,131,93	295	298	0.503192148179	1.0	0.587,0.54	0.537,0.541,0.542	0.023
13790	"ENSG00000153107.13"	"ANAPC1"	chr2	-	111864805	111864951	111868022	111868096	111863674	111863895	111872629	111872712	13790	42,37	157,105	80,62,46	272,211,125	223	295	0.859008035489	1.0	0.261,0.318	0.28,0.28,0.327	-0.006
13791	"ENSG00000153107.13"	"ANAPC1"	chr2	-	111873307	111873408	111873612	111873664	111872629	111872712	111878809	111878971	13791	25,17	86,58	43,47,36	153,116,76	201	250	0.270912755189	0.814892849544533	0.266,0.267	0.259,0.335,0.371	-0.055
13792	"ENSG00000085982.16"	"USP40"	chr2	-	233533478	233533779	233540661	233540766	233529430	233529512	233542267	233542363	13792	1,8	95,71	8,11,3	107,104,84	254	298	0.400522883519	0.9423972338016842	0.012,0.117	0.081,0.11,0.04	-0.012
13793	"ENSG00000085982.16"	"USP40"	chr2	-	233533478	233533779	233540661	233540769	233529430	233529512	233542267	233542363	13793	60,39	95,71	66,68,49	107,104,84	257	298	0.81842210569	1.0	0.423,0.389	0.417,0.431,0.403	-0.011
13794	"ENSG00000127914.19"	"AKAP9"	chr7	+	91973710	91973968	91980288	91980333	91940859	91941147	91992157	91992211	13794	46,32	12,7	56,42,28	8,6,6	298	194	0.216178668285	0.742362580805346	0.714,0.748	0.82,0.82,0.752	-0.066
13795	"ENSG00000127914.19"	"AKAP9"	chr7	+	91980288	91980333	91992157	91992211	91973710	91973968	91992884	91993055	13795	77,29	13,11	56,41,25	15,21,14	194	203	0.0808634754144	0.4889580885399087	0.861,0.734	0.796,0.671,0.651	0.091
13796	"ENSG00000127914.19"	"AKAP9"	chr7	+	92031511	92031604	92038418	92038772	92029894	92029991	92040673	92040898	13796	36,26	78,46	26,17,21	77,40,47	242	298	0.27618176315	0.8203923073123662	0.362,0.41	0.294,0.344,0.355	0.055
13797	"ENSG00000127914.19"	"AKAP9"	chr7	+	92070029	92070182	92070904	92071009	92066426	92066546	92076854	92077007	13797	85,52	42,35	126,74,58	74,34,32	298	254	0.829346711804	1.0	0.633,0.559	0.592,0.65,0.607	-0.02
13798	"ENSG00000127914.19"	"AKAP9"	chr7	+	92070029	92070206	92070904	92071009	92066426	92066546	92076854	92077007	13798	88,56	42,35	126,76,61	74,34,32	298	254	0.94972157375	1.0	0.641,0.577	0.592,0.656,0.619	-0.013
13799	"ENSG00000127914.19"	"AKAP9"	chr7	+	92070904	92071009	92076854	92077007	92070029	92070182	92077695	92077875	13799	12,10	83,55	20,7,9	126,67,63	254	298	0.693655268245	1.0	0.145,0.176	0.157,0.109,0.144	0.024
13800	"ENSG00000127914.19"	"AKAP9"	chr7	+	92070904	92071009	92076854	92077007	92070029	92070206	92077695	92077875	13800	54,23	86,59	74,39,25	126,69,66	254	298	0.980764550153	1.0	0.424,0.314	0.408,0.399,0.308	-0.003
13801	"ENSG00000127914.19"	"AKAP9"	chr7	+	92102593	92102826	92105677	92105763	92100855	92101056	92107292	92107422	13801	123,57	65,36	111,88,62	78,51,28	298	235	0.825959505698	1.0	0.599,0.555	0.529,0.576,0.636	-0.003
13802	"ENSG00000127914.19"	"AKAP9"	chr7	+	92102593	92102826	92107292	92107422	92100855	92101056	92108493	92108633	13802	125,59	94,76	111,89,62	162,102,59	298	279	0.305047531218	0.8524402632079847	0.555,0.421	0.391,0.45,0.496	0.042
13803	"ENSG00000127914.19"	"AKAP9"	chr7	+	92107292	92107422	92108493	92108633	92105677	92105763	92110121	92110571	13803	96,79	76,46	125,76,65	80,73,54	279	289	0.485357658134	1.0	0.567,0.64	0.618,0.519,0.555	0.039
13805	"ENSG00000198612.11"	"COPS8"	chr2	+	237089861	237089994	237094089	237094197	237088604	237088653	237095821	237095884	13805	295,231	308,264	521,394,324	483,419,283	282	257	0.252419573186	0.7938954467088116	0.466,0.444	0.496,0.461,0.511	-0.034
13814	"ENSG00000159423.17"	"ALDH4A1"	chr1	-	18879299	18879373	18881699	18881887	18877415	18877612	18883123	18883198	13814	429,215	66,35	289,343,277	41,55,57	298	223	0.684229679335	1.0	0.829,0.821	0.841,0.824,0.784	0.009
13816	"ENSG00000102316.17"	"MAGED2"	chrX	+	54811249	54811313	54811573	54811653	54810820	54811129	54812156	54812251	13816	585,362	1014,712	867,700,594	1573,1276,884	213	229	0.466253243697	0.991636014893189	0.383,0.353	0.372,0.371,0.419	-0.019
13817	"ENSG00000115756.13"	"HPCAL1"	chr2	+	10408561	10408734	10419733	10420135	10396834	10396920	10422982	10423088	13817	21,12	445,329	45,30,27	532,465,365	298	298	0.00771872051737	0.1344618984532693	0.045,0.035	0.078,0.061,0.069	-0.029
13818	"ENSG00000115756.13"	"HPCAL1"	chr2	+	10419733	10420135	10422982	10423088	10396834	10396920	10426723	10427604	13818	20,15	263,216	72,71,56	354,311,213	298	255	5.52403789378e-09	3.7527495850279464e-06	0.061,0.056	0.148,0.163,0.184	-0.107
13819	"ENSG00000115756.13"	"HPCAL1"	chr2	+	10419733	10420135	10422982	10423088	10408561	10408734	10426723	10427617	13819	30,16	265,216	54,70,59	354,307,211	298	255	1.79483825027e-05	0.002233311625941429	0.088,0.06	0.115,0.163,0.193	-0.083
13820	"ENSG00000183354.12"	"BRD10"	chr9	-	5933750	5933881	5944870	5944960	5929043	5929159	5954015	5954095	13820	10,6	0,0	8,9,3	0,0,2	239	280	1	1.0	1.0,1.0	1.0,1.0,0.637	0.121
13821	"ENSG00000183354.12"	"BRD10"	chr9	-	5944870	5944960	5954015	5954095	5929043	5929159	5968018	5969436	13821	2,5	9,1	8,4,8	5,4,2	229	239	0.446118102085	0.9773338162754672	0.188,0.839	0.625,0.511,0.807	-0.134
13822	"ENSG00000183354.12"	"BRD10"	chr9	-	5944870	5944960	5954015	5954095	5933750	5933881	5968018	5968081	13822	2,5	2,1	5,2,10	0,2,0	229	239	0.0920747007739	0.51768583821757	0.511,0.839	1.0,0.511,1.0	-0.162
13823	"ENSG00000148840.11"	"PPRC1"	chr10	+	102138618	102138765	102138878	102138980	102137849	102138038	102139099	102142004	13823	142,107	166,151	201,185,119	281,267,145	296	251	0.646673359926	1.0	0.42,0.375	0.378,0.37,0.41	0.012
13824	"ENSG00000148840.11"	"PPRC1"	chr10	+	102143044	102143098	102144249	102144307	102139099	102142004	102145019	102145090	13824	83,60	89,53	120,87,64	124,72,61	203	207	0.792118713322	1.0	0.487,0.536	0.497,0.552,0.517	-0.01
13825	"ENSG00000148840.11"	"PPRC1"	chr10	+	102143044	102143098	102145019	102145090	102139099	102142004	102146671	102147392	13825	81,59	101,84	120,85,64	206,110,137	203	220	0.181819848209	0.6867073090881534	0.465,0.432	0.387,0.456,0.336	0.055
13826	"ENSG00000148840.11"	"PPRC1"	chr10	+	102143044	102143098	102144249	102144307	102139099	102142004	102148371	102148521	13826	79,58	4,2	120,85,65	7,1,3	203	207	0.777733497564	1.0	0.953,0.967	0.946,0.989,0.957	-0.004
13827	"ENSG00000148840.11"	"PPRC1"	chr10	+	102143044	102143098	102146671	102147392	102139099	102142004	102148371	102148521	13827	79,58	204,183	120,85,65	303,261,209	203	298	0.91652078558	1.0	0.362,0.318	0.368,0.323,0.313	0.005
13828	"ENSG00000148840.11"	"PPRC1"	chr10	+	102144249	102144307	102146671	102147392	102139099	102142004	102148371	102148521	13828	4,2	204,183	7,1,3	303,261,209	207	298	0.891761644841	1.0	0.027,0.015	0.032,0.005,0.02	0.002
13829	"ENSG00000148840.11"	"PPRC1"	chr10	+	102144249	102144307	102145019	102145090	102143044	102143098	102146671	102147392	13829	60,47	105,86	87,60,49	205,110,134	207	220	0.168644303307	0.6706611282822944	0.378,0.367	0.311,0.367,0.28	0.053
13830	"ENSG00000148840.11"	"PPRC1"	chr10	+	102144249	102144307	102146671	102147392	102143044	102143098	102148371	102148521	13830	55,47	206,182	83,58,48	302,261,208	207	298	0.665948256052	1.0	0.278,0.271	0.283,0.242,0.249	0.017
13831	"ENSG00000148840.11"	"PPRC1"	chr10	+	102145019	102145090	102146671	102147392	102144249	102144307	102148371	102148521	13831	131,95	210,183	228,141,134	308,265,209	220	298	0.438428188303	0.9724584947654248	0.458,0.413	0.501,0.419,0.465	-0.026
13832	"ENSG00000148840.11"	"PPRC1"	chr10	+	102146671	102147392	102148371	102148521	102145019	102145090	102148627	102148694	13832	205,150	339,202	359,202,208	422,343,241	298	298	0.322461041275	0.8715148488693238	0.377,0.426	0.46,0.371,0.463	-0.03
13833	"ENSG00000244026.9"	"FAM86DP"	chr3	-	75426449	75426599	75430831	75430914	75422960	75423061	75432807	75432870	13833	16,4	37,14	18,15,11	55,47,29	232	298	0.765167421875	1.0	0.357,0.268	0.296,0.291,0.328	0.008
13834	"ENSG00000244026.9"	"FAM86DP"	chr3	-	75429135	75429237	75430831	75430914	75427774	75427908	75432807	75432870	13834	18,7	2,0	22,16,15	3,2,1	232	251	0.201089841729	0.7193975537326557	0.907,1.0	0.888,0.896,0.942	0.045
13835	"ENSG00000162813.18"	"BPNT1"	chr1	-	220059685	220059791	220062756	220062954	220057481	220058992	220067301	220067393	13835	305,214	159,144	241,251,169	213,105,92	298	255	0.97539510865	1.0	0.621,0.56	0.492,0.672,0.611	-0.001
13836	"ENSG00000162813.18"	"BPNT1"	chr1	-	220067301	220067393	220072849	220072957	220062756	220062954	220073966	220074071	13836	178,161	165,102	164,160,94	130,108,86	257	241	0.985385029957	1.0	0.503,0.597	0.542,0.581,0.506	0.007
13837	"ENSG00000067704.10"	"IARS2"	chr1	+	220125236	220125339	220126749	220126843	220114313	220114474	220134401	220134510	13837	460,331	634,343	477,382,300	541,430,378	252	243	0.791420397717	1.0	0.412,0.482	0.46,0.461,0.434	-0.005
13838	"ENSG00000118873.17"	"RAB3GAP2"	chr1	-	220159385	220159421	220162197	220162268	220157801	220157876	220164732	220164799	13838	22,20	24,17	37,29,15	38,26,17	220	185	0.954492249283	1.0	0.435,0.497	0.45,0.484,0.426	0.013
13839	"ENSG00000118873.17"	"RAB3GAP2"	chr1	-	220162197	220162268	220164732	220164795	220159385	220159421	220167292	220167399	13839	1,0	35,16	4,5,0	31,34,30	212	220	0.00763755265384	0.13350425637501745	0.029,0.0	0.118,0.132,0.0	-0.069
13840	"ENSG00000118873.17"	"RAB3GAP2"	chr1	-	220162197	220162268	220164732	220164799	220159385	220159421	220167292	220167399	13840	16,15	35,16	32,34,10	31,34,30	216	220	0.657101471061	1.0	0.318,0.488	0.513,0.505,0.253	-0.021
13841	"ENSG00000118873.17"	"RAB3GAP2"	chr1	-	220210387	220210489	220210800	220210876	220205906	220206006	220210954	220211002	13841	26,25	61,42	36,18,15	113,65,32	225	251	0.10707191319	0.5549412174998797	0.322,0.399	0.262,0.236,0.343	0.08
13842	"ENSG00000144040.13"	"SFXN5"	chr2	-	73040853	73040931	73058527	73058596	73023187	73023214	73071603	73071673	13842	23,8	33,28	19,26,21	48,48,22	218	227	0.621981761727	1.0	0.421,0.229	0.292,0.361,0.498	-0.059
13843	"ENSG00000144040.13"	"SFXN5"	chr2	-	73041606	73041661	73042487	73042585	73040853	73040931	73058527	73058596	13843	0,0	6,5	0,0,1	6,3,3	247	204	1	1.0	0.0,0.0	0.0,0.0,0.216	-0.072
13844	"ENSG00000010803.18"	"SCMH1"	chr1	-	41070594	41070721	41075218	41075451	41048689	41048890	41113282	41113526	13844	114,93	128,95	128,108,95	168,132,85	298	276	0.690697687114	1.0	0.452,0.476	0.414,0.431,0.509	0.013
